EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,WorkLifeBalance,YearsAtCompany,TotalWorkingYears
1219,30,No,Travel_Frequently,Research & Development,2,5,Other,Male,Research Scientist,1,Married,5444,No,1,4,10
1220,36,No,Travel_Rarely,Sales,4,2,Other,Male,Sales Representative,2,Married,6238,No,3,1,8
1221,23,Yes,Travel_Rarely,Research & Development,1,4,Marketing,Male,Laboratory Technician,2,Single,1482,No,3,0,13
1222,34,No,Travel_Frequently,Research & Development,8,2,Other,Male,Research Director,2,Divorced,17000,No,3,2,4
1223,32,No,Travel_Frequently,Research & Development,1,3,Marketing,Male,Healthcare Representative,4,Single,1874,No,2,0,5
1224,22,No,Travel_Rarely,Human Resources,7,4,Human Resources,Female,Human Resources,4,Divorced,13317,No,3,5,6
1225,23,No,Travel_Frequently,Research & Development,11,4,Other,Female,Research Director,2,Single,17000,No,2,1,1
1226,41,No,Non-Travel,Research & Development,1,3,Technical Degree,Female,Research Scientist,4,Divorced,2212,No,3,10,17
1227,28,No,Travel_Frequently,Sales,2,1,Marketing,Male,Sales Representative,3,Single,12950,No,3,2,5
1228,23,No,Non-Travel,Research & Development,3,4,Life Sciences,Male,Laboratory Technician,1,Married,7090,No,3,7,15
1229,42,No,Travel_Rarely,Research & Development,1,3,Technical Degree,Female,Manufacturing Director,4,Divorced,14239,No,2,2,2
1230,33,No,Non-Travel,Sales,8,3,Medical,Male,Manager,2,Single,12000,No,3,15,24
1231,31,No,Travel_Rarely,Research & Development,4,2,Other,Female,Manager,3,Divorced,12000,No,2,31,34
1232,35,No,Non-Travel,Research & Development,2,2,Other,Female,Research Scientist,1,Single,11262,No,2,35,36
1233,29,No,Travel_Frequently,Research & Development,2,2,Other,Female,Healthcare Representative,3,Married,9983,No,3,0,2
1234,19,No,Travel_Rarely,Research & Development,7,3,Other,Female,Manager,3,Divorced,12000,No,3,10,14
1235,24,No,Non-Travel,Research & Development,5,3,Marketing,Female,Manager,3,Married,12000,Yes,2,15,28
1236,24,Yes,Non-Travel,Human Resources,1,2,Technical Degree,Male,Human Resources,4,Divorced,4777,No,2,16,26
1237,38,No,Travel_Rarely,Research & Development,9,3,Human Resources,Male,Research Director,2,Divorced,17000,No,2,7,14
1238,24,No,Non-Travel,Sales,3,4,Marketing,Female,Sales Representative,3,Divorced,6725,No,3,6,15
1239,23,No,Travel_Rarely,Research & Development,3,3,Life Sciences,Female,Manager,1,Divorced,12000,No,2,2,5
1240,35,No,Non-Travel,Research & Development,1,3,Technical Degree,Male,Healthcare Representative,3,Single,11079,Yes,4,0,12
1241,38,No,Travel_Frequently,Research & Development,5,4,Human Resources,Female,Manager,1,Married,14985,No,3,1,7
1242,37,No,Non-Travel,Research & Development,10,3,Human Resources,Male,Research Director,4,Single,17000,No,3,0,6
1243,23,No,Travel_Frequently,Research & Development,4,3,Human Resources,Male,Healthcare Representative,3,Single,10077,No,3,9,11
1244,32,No,Non-Travel,Research & Development,20,4,Technical Degree,Male,Manufacturing Director,4,Single,4924,No,1,6,14
1245,26,No,Travel_Rarely,Research & Development,8,3,Life Sciences,Male,Laboratory Technician,1,Divorced,2763,No,3,3,8
1246,32,Yes,Non-Travel,Research & Development,14,3,Medical,Female,Healthcare Representative,4,Divorced,11669,Yes,3,1,15
1247,40,Yes,Travel_Frequently,Sales,4,5,Technical Degree,Male,Manager,2,Single,12000,No,2,1,1
1248,28,Yes,Travel_Rarely,Sales,5,3,Life Sciences,Female,Manager,3,Divorced,12000,No,1,9,10
1249,27,Yes,Travel_Frequently,Research & Development,4,3,Life Sciences,Female,Manager,3,Single,12000,Yes,3,0,12
1250,37,No,Travel_Rarely,Research & Development,2,4,Medical,Female,Research Scientist,3,Single,8248,No,4,1,3
1251,32,No,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,Laboratory Technician,4,Single,17058,Yes,2,3,17
1252,28,No,Travel_Frequently,Human Resources,26,4,Technical Degree,Female,Manager,3,Single,12000,Yes,3,18,21
1253,29,No,Non-Travel,Sales,4,2,Marketing,Male,Manager,3,Single,12000,No,3,9,17
1254,24,No,Non-Travel,Research & Development,1,2,Technical Degree,Female,Research Scientist,3,Divorced,15111,No,2,3,18
1255,37,No,Travel_Rarely,Research & Development,11,4,Technical Degree,Female,Research Director,2,Married,17000,No,3,1,4
1256,37,No,Travel_Rarely,Research & Development,14,3,Human Resources,Male,Research Director,2,Married,17000,Yes,3,10,21
1257,43,Yes,Travel_Frequently,Sales,4,3,Human Resources,Male,Sales Executive,4,Single,5379,Yes,1,1,2
1258,23,No,Non-Travel,Sales,1,3,Other,Female,Sales Representative,4,Single,10659,No,3,2,16
1259,28,No,Travel_Rarely,Research & Development,1,4,Other,Male,Research Scientist,2,Single,3429,Yes,4,1,1
1260,30,No,Non-Travel,Research & Development,20,3,Human Resources,Male,Manufacturing Director,3,Single,3986,No,3,17,21
1261,32,No,Non-Travel,Research & Development,11,5,Other,Male,Healthcare Representative,2,Divorced,9046,Yes,4,31,32
1262,33,No,Travel_Rarely,Research & Development,6,3,Other,Female,Research Director,2,Divorced,17000,No,1,6,14
1263,30,No,Travel_Rarely,Sales,1,3,Medical,Female,Manager,4,Divorced,12000,No,3,0,7
1264,37,Yes,Travel_Rarely,Research & Development,16,3,Other,Female,Manufacturing Director,1,Single,10702,No,3,2,10
1265,31,No,Travel_Frequently,Research & Development,1,3,Technical Degree,Female,Manufacturing Director,4,Single,9078,No,2,2,17
1266,34,No,Non-Travel,Human Resources,8,2,Life Sciences,Female,Human Resources,2,Divorced,10111,No,3,11,23
1267,51,No,Travel_Frequently,Research & Development,4,2,Technical Degree,Male,Research Director,4,Divorced,17000,No,2,4,17
1268,19,No,Non-Travel,Research & Development,12,5,Life Sciences,Male,Research Scientist,3,Divorced,6382,No,3,37,51
1269,29,Yes,Non-Travel,Sales,15,3,Marketing,Female,Manager,4,Single,12000,No,2,3,16
1270,26,No,Travel_Rarely,Research & Development,1,2,Life Sciences,Female,Laboratory Technician,4,Divorced,4393,No,3,4,19
1271,32,No,Travel_Frequently,Research & Development,7,1,Technical Degree,Male,Research Scientist,1,Single,5948,Yes,3,7,15
1272,36,Yes,Travel_Frequently,Research & Development,5,4,Life Sciences,Male,Manager,2,Divorced,12000,Yes,2,8,22
1273,33,No,Non-Travel,Research & Development,3,4,Human Resources,Female,Manufacturing Director,1,Married,12049,No,3,14,19
1274,29,No,Travel_Frequently,Research & Development,14,4,Medical,Male,Laboratory Technician,3,Single,4618,No,3,2,7
1275,28,No,Travel_Frequently,Research & Development,2,3,Medical,Male,Research Scientist,2,Single,6656,No,3,0,4
1276,55,No,Travel_Rarely,Research & Development,5,1,Other,Female,Laboratory Technician,4,Married,3541,No,3,2,5
1277,39,Yes,Travel_Rarely,Research & Development,11,4,Technical Degree,Male,Manager,4,Single,12000,No,3,13,20
1278,25,No,Travel_Frequently,Sales,2,3,Other,Male,Sales Representative,3,Single,2399,No,3,0,0
1279,44,No,Travel_Rarely,Sales,8,2,Technical Degree,Female,Sales Executive,1,Single,1198,No,3,0,7
1280,28,No,Non-Travel,Research & Development,2,2,Technical Degree,Male,Healthcare Representative,3,Single,4117,No,3,1,12
1281,32,No,Travel_Rarely,Research & Development,5,1,Human Resources,Male,Laboratory Technician,4,Married,7187,No,1,5,5
1282,35,No,Travel_Frequently,Research & Development,17,1,Technical Degree,Male,Research Director,3,Divorced,17000,No,3,1,1
1283,27,No,Travel_Frequently,Sales,24,5,Technical Degree,Female,Manager,2,Married,12000,No,2,15,16
1284,38,Yes,Travel_Frequently,Research & Development,7,3,Medical,Female,Healthcare Representative,2,Married,6592,No,3,15,27
1285,24,No,Travel_Rarely,Sales,1,4,Human Resources,Male,Sales Representative,3,Single,10367,No,2,9,23
1286,31,No,Travel_Rarely,Sales,1,2,Human Resources,Male,Sales Executive,4,Divorced,3873,Yes,3,3,15
1287,31,Yes,Travel_Rarely,Research & Development,3,4,Life Sciences,Female,Manufacturing Director,1,Single,5321,Yes,3,3,3
1288,32,No,Travel_Rarely,Research & Development,2,4,Other,Male,Laboratory Technician,1,Married,11507,Yes,3,0,15
1289,22,Yes,Travel_Frequently,Sales,2,4,Human Resources,Male,Sales Executive,2,Married,10718,No,3,2,11
1290,30,Yes,Non-Travel,Research & Development,4,2,Technical Degree,Male,Healthcare Representative,1,Single,5275,Yes,3,8,17
1291,24,No,Non-Travel,Research & Development,1,5,Marketing,Male,Healthcare Representative,4,Married,16676,No,4,11,18
1292,22,Yes,Travel_Rarely,Research & Development,2,4,Marketing,Female,Research Director,3,Divorced,17000,Yes,2,1,16
1293,60,No,Non-Travel,Sales,19,4,Technical Degree,Female,Sales Executive,4,Divorced,5150,No,3,2,5
1294,36,No,Non-Travel,Research & Development,7,4,Human Resources,Male,Manager,2,Single,12000,No,2,1,11
1295,43,No,Travel_Rarely,Sales,6,5,Other,Male,Sales Representative,3,Divorced,5550,Yes,1,0,10
1296,32,No,Non-Travel,Research & Development,2,5,Technical Degree,Male,Laboratory Technician,2,Divorced,7103,No,2,0,7
1297,40,No,Travel_Rarely,Research & Development,8,1,Technical Degree,Female,Healthcare Representative,1,Divorced,5167,No,4,1,14
1298,36,No,Travel_Rarely,Sales,11,4,Life Sciences,Male,Sales Representative,3,Divorced,3896,No,2,2,13
1299,54,No,Travel_Frequently,Research & Development,4,4,Technical Degree,Female,Laboratory Technician,4,Divorced,2155,Yes,3,1,7
1300,24,Yes,Travel_Frequently,Research & Development,3,2,Marketing,Male,Healthcare Representative,3,Single,7524,Yes,3,13,23
1301,21,No,Travel_Rarely,Research & Development,1,2,Human Resources,Female,Laboratory Technician,4,Divorced,6980,No,3,13,27
1302,45,Yes,Travel_Rarely,Sales,6,5,Medical,Male,Sales Representative,4,Married,2408,No,3,1,9
1303,48,No,Non-Travel,Research & Development,2,3,Medical,Female,Manufacturing Director,3,Divorced,4813,No,2,3,3
1304,39,No,Travel_Rarely,Research & Development,1,2,Technical Degree,Male,Laboratory Technician,4,Divorced,6753,Yes,3,5,14
1305,18,No,Travel_Rarely,Sales,13,3,Medical,Male,Manager,3,Married,12000,Yes,4,1,4
1306,39,No,Travel_Rarely,Sales,11,4,Human Resources,Female,Sales Executive,2,Single,2115,No,2,5,7
1307,26,Yes,Non-Travel,Research & Development,6,5,Technical Degree,Male,Healthcare Representative,3,Divorced,5723,Yes,3,7,11
1308,24,No,Travel_Rarely,Research & Development,2,2,Human Resources,Male,Research Director,2,Single,17000,No,4,2,8
1309,41,No,Non-Travel,Research & Development,19,4,Medical,Male,Manufacturing Director,1,Single,5021,No,3,11,16
1310,50,No,Travel_Frequently,Research & Development,20,3,Human Resources,Female,Research Scientist,2,Divorced,5241,No,3,7,13
1311,39,No,Non-Travel,Research & Development,4,3,Technical Degree,Female,Manager,3,Single,12000,No,3,2,3
1312,23,No,Non-Travel,Research & Development,7,2,Life Sciences,Female,Research Director,4,Single,17000,No,3,7,16
1313,21,No,Travel_Rarely,Human Resources,16,3,Other,Male,Manager,3,Single,12000,Yes,2,0,0
1314,28,No,Travel_Frequently,Research & Development,6,3,Human Resources,Male,Manager,2,Married,12000,No,3,8,17
1315,33,No,Travel_Rarely,Research & Development,12,3,Technical Degree,Male,Research Scientist,3,Divorced,8129,No,2,6,11
1316,33,No,Travel_Rarely,Sales,2,4,Human Resources,Male,Sales Executive,2,Married,2495,No,3,0,8
1317,38,No,Travel_Rarely,Research & Development,2,3,Medical,Female,Manufacturing Director,1,Divorced,2852,Yes,3,4,4
1318,39,Yes,Travel_Rarely,Research & Development,20,3,Marketing,Female,Laboratory Technician,3,Married,13506,No,4,4,11
1319,41,No,Travel_Rarely,Research & Development,4,3,Life Sciences,Female,Research Scientist,2,Married,4380,No,2,7,18
1320,32,Yes,Non-Travel,Research & Development,4,2,Technical Degree,Male,Research Director,4,Divorced,17000,No,2,7,7
1321,29,No,Non-Travel,Sales,14,5,Life Sciences,Male,Sales Representative,3,Single,8528,No,4,10,20
1322,24,No,Travel_Rarely,Sales,3,3,Other,Female,Sales Executive,2,Married,2821,No,3,14,20
1323,36,No,Non-Travel,Research & Development,2,4,Other,Female,Manufacturing Director,2,Single,4228,No,2,23,28
1324,33,No,Travel_Frequently,Research & Development,1,2,Life Sciences,Female,Manager,1,Single,12000,No,3,31,44
1325,30,No,Travel_Frequently,Research & Development,5,5,Human Resources,Female,Manufacturing Director,3,Married,5823,Yes,3,1,14
1326,27,No,Travel_Frequently,Research & Development,2,4,Human Resources,Female,Research Scientist,3,Single,5471,Yes,4,12,19
1327,32,No,Travel_Frequently,Research & Development,4,3,Life Sciences,Male,Healthcare Representative,4,Divorced,10359,No,3,17,25
1328,41,No,Non-Travel,Sales,10,3,Life Sciences,Male,Sales Executive,2,Single,8377,Yes,3,5,17
1329,32,No,Travel_Frequently,Sales,4,2,Medical,Male,Manager,3,Married,12000,No,2,2,3
1330,26,No,Travel_Rarely,Sales,1,4,Life Sciences,Female,Manager,3,Divorced,12000,Yes,3,9,11
1331,33,No,Travel_Rarely,Research & Development,2,3,Technical Degree,Male,Healthcare Representative,4,Married,13772,No,4,2,17
1332,38,No,Non-Travel,Research & Development,13,2,Marketing,Female,Research Scientist,3,Married,8407,No,2,5,13
1333,38,Yes,Travel_Rarely,Human Resources,17,4,Medical,Male,Human Resources,1,Divorced,10277,No,3,12,24
1334,33,No,Non-Travel,Research & Development,5,3,Medical,Female,Laboratory Technician,3,Single,7679,Yes,1,2,3
1335,37,No,Travel_Frequently,Research & Development,1,2,Other,Female,Manager,2,Divorced,12000,No,1,3,5
1336,40,No,Travel_Rarely,Research & Development,8,1,Other,Female,Research Scientist,2,Single,6370,No,2,14,20
1337,25,No,Non-Travel,Research & Development,18,2,Medical,Male,Laboratory Technician,3,Single,8833,No,3,0,8
1338,30,Yes,Travel_Frequently,Research & Development,9,2,Marketing,Female,Healthcare Representative,3,Single,1560,No,3,1,4
1339,50,No,Non-Travel,Sales,1,3,Human Resources,Male,Sales Executive,2,Divorced,2460,No,2,9,10
1340,26,No,Travel_Rarely,Research & Development,2,4,Other,Male,Laboratory Technician,3,Single,6687,No,3,3,18
1341,26,No,Non-Travel,Research & Development,3,3,Medical,Male,Research Director,3,Married,17000,No,4,11,26
1342,21,No,Travel_Frequently,Sales,16,2,Human Resources,Male,Manager,1,Divorced,12000,Yes,3,1,2
1343,21,No,Non-Travel,Research & Development,7,4,Marketing,Female,Research Director,3,Married,17000,No,3,17,28
1344,29,Yes,Travel_Rarely,Research & Development,20,4,Other,Female,Research Scientist,4,Divorced,20411,Yes,3,1,16
1345,35,No,Non-Travel,Sales,1,2,Marketing,Male,Sales Representative,4,Divorced,1427,No,3,11,26
1346,29,No,Non-Travel,Sales,14,3,Other,Female,Sales Executive,4,Married,4857,No,3,5,20
1347,39,Yes,Travel_Rarely,Research & Development,2,3,Technical Degree,Male,Research Director,2,Single,17000,Yes,3,8,15
1348,27,No,Travel_Frequently,Research & Development,1,2,Other,Female,Manufacturing Director,1,Married,1462,No,2,4,19
1349,30,No,Non-Travel,Research & Development,2,3,Human Resources,Male,Healthcare Representative,3,Married,1948,No,4,2,6
1350,38,Yes,Non-Travel,Sales,8,1,Life Sciences,Female,Manager,4,Single,12121,No,3,1,14
1351,24,Yes,Non-Travel,Research & Development,2,4,Technical Degree,Male,Laboratory Technician,1,Divorced,8194,No,3,2,16
1352,39,No,Travel_Rarely,Sales,10,3,Other,Female,Sales Representative,3,Divorced,12626,Yes,1,2,9
1353,30,No,Travel_Rarely,Sales,1,4,Medical,Female,Sales Representative,3,Married,9929,No,1,25,39
1354,33,Yes,Non-Travel,Research & Development,4,2,Life Sciences,Male,Research Scientist,3,Divorced,1337,No,3,1,15
1355,26,No,Non-Travel,Sales,23,4,Life Sciences,Male,Manager,1,Divorced,12000,No,1,9,13
1356,25,Yes,Non-Travel,Research & Development,1,4,Marketing,Male,Laboratory Technician,3,Divorced,1707,Yes,3,6,12
1357,36,No,Travel_Frequently,Research & Development,4,5,Other,Male,Healthcare Representative,2,Single,9495,No,3,7,11
1358,24,No,Travel_Rarely,Human Resources,5,2,Human Resources,Male,Manager,4,Divorced,12583,Yes,3,4,8
1359,35,Yes,Non-Travel,Research & Development,3,5,Other,Female,Research Director,2,Single,17000,Yes,3,5,17
1360,35,No,Travel_Rarely,Research & Development,29,3,Human Resources,Female,Research Scientist,1,Divorced,2385,No,3,4,8
1361,26,No,Travel_Frequently,Research & Development,12,4,Medical,Male,Healthcare Representative,3,Divorced,4087,Yes,3,4,17
1362,38,No,Travel_Rarely,Research & Development,1,4,Technical Degree,Female,Research Scientist,4,Single,13027,No,3,0,0
1363,45,No,Non-Travel,Sales,4,3,Technical Degree,Male,Sales Executive,2,Married,9076,No,3,2,8
1364,35,No,Non-Travel,Research & Development,14,4,Human Resources,Female,Research Scientist,4,Married,7951,Yes,3,18,28
1365,24,No,Non-Travel,Research & Development,2,2,Other,Female,Laboratory Technician,2,Single,2323,Yes,2,2,10
1366,26,No,Travel_Frequently,Research & Development,4,2,Medical,Male,Laboratory Technician,1,Single,8692,No,2,6,7
1367,42,No,Travel_Frequently,Research & Development,6,4,Life Sciences,Female,Manufacturing Director,3,Single,11324,No,3,4,13
1368,25,No,Non-Travel,Research & Development,1,4,Medical,Female,Research Scientist,3,Divorced,6016,No,2,31,46
1369,29,No,Travel_Rarely,Research & Development,11,3,Marketing,Female,Laboratory Technician,4,Divorced,2119,No,3,28,40
1370,30,Yes,Travel_Rarely,Research & Development,4,3,Technical Degree,Female,Healthcare Representative,4,Married,11355,No,2,5,11
1371,22,Yes,Travel_Frequently,Research & Development,19,4,Marketing,Male,Healthcare Representative,1,Single,6306,Yes,3,2,2
1372,35,No,Non-Travel,Human Resources,13,2,Human Resources,Male,Manager,2,Divorced,12000,No,2,7,16
1373,41,No,Non-Travel,Sales,5,4,Human Resources,Male,Manager,4,Divorced,12000,No,3,16,30
1374,43,No,Travel_Rarely,Research & Development,26,2,Technical Degree,Female,Laboratory Technician,2,Single,19782,No,3,7,10
1375,35,No,Travel_Frequently,Research & Development,14,4,Other,Female,Manufacturing Director,4,Divorced,2512,No,3,10,12
1376,30,No,Non-Travel,Sales,26,4,Medical,Female,Sales Representative,2,Single,4630,Yes,3,2,11
1377,42,No,Non-Travel,Research & Development,14,3,Medical,Male,Laboratory Technician,2,Single,10630,Yes,3,9,12
1378,27,No,Non-Travel,Human Resources,16,3,Marketing,Female,Human Resources,3,Single,9192,No,2,3,15
1379,57,No,Travel_Frequently,Research & Development,23,3,Medical,Female,Research Director,1,Single,17000,No,2,10,13
1380,50,No,Travel_Frequently,Research & Development,1,3,Medical,Female,Healthcare Representative,4,Single,1420,Yes,3,3,18
1381,30,No,Travel_Rarely,Research & Development,1,4,Other,Female,Research Scientist,2,Married,8273,No,1,2,5
1382,28,No,Travel_Frequently,Sales,12,3,Technical Degree,Male,Sales Executive,2,Divorced,4839,No,1,1,6
1383,26,Yes,Travel_Rarely,Research & Development,8,2,Human Resources,Male,Healthcare Representative,2,Married,13372,No,2,4,7
1384,28,No,Travel_Frequently,Sales,1,3,Human Resources,Male,Sales Representative,2,Single,3074,No,3,1,16
1385,31,Yes,Travel_Frequently,Research & Development,3,4,Other,Male,Research Director,4,Divorced,17000,No,1,4,12
1386,42,No,Travel_Frequently,Research & Development,14,4,Medical,Female,Laboratory Technician,1,Married,13878,No,3,2,11
1387,35,No,Travel_Rarely,Sales,1,4,Human Resources,Female,Sales Representative,4,Divorced,10461,No,2,2,14
1388,31,No,Non-Travel,Research & Development,14,5,Human Resources,Female,Manager,3,Single,12000,No,3,9,19
1389,42,No,Travel_Rarely,Research & Development,7,2,Medical,Male,Manager,3,Married,18267,No,4,3,18
1390,33,Yes,Non-Travel,Sales,7,1,Human Resources,Male,Sales Representative,2,Divorced,1977,Yes,3,1,10
1391,20,No,Non-Travel,Sales,4,5,Technical Degree,Male,Sales Representative,3,Single,10014,No,2,6,18
1392,44,No,Non-Travel,Research & Development,6,3,Marketing,Male,Manager,1,Married,12000,No,3,0,8
1393,20,No,Travel_Frequently,Sales,17,2,Life Sciences,Male,Sales Executive,2,Divorced,1415,No,2,2,4
1394,39,No,Travel_Rarely,Research & Development,5,3,Other,Male,Healthcare Representative,4,Divorced,5710,Yes,3,6,16
1395,22,No,Non-Travel,Sales,7,2,Human Resources,Female,Sales Representative,3,Single,8519,No,3,9,19
1396,41,Yes,Travel_Frequently,Research & Development,1,3,Marketing,Male,Manufacturing Director,4,Married,3405,No,4,5,18
1397,29,No,Travel_Frequently,Research & Development,4,3,Marketing,Male,Manufacturing Director,3,Divorced,8973,No,4,35,39
1398,21,No,Travel_Rarely,Research & Development,16,3,Medical,Male,Manufacturing Director,4,Divorced,14233,No,3,9,19
1399,38,No,Travel_Rarely,Research & Development,2,1,Human Resources,Male,Laboratory Technician,4,Married,4684,No,3,0,6
1400,49,No,Travel_Frequently,Research & Development,20,4,Human Resources,Female,Manager,3,Single,12000,No,3,8,17
1401,37,No,Travel_Frequently,Human Resources,5,3,Marketing,Male,Human Resources,3,Married,4786,No,3,0,13
1402,51,No,Travel_Frequently,Sales,11,3,Technical Degree,Female,Sales Representative,3,Single,13545,No,3,8,11
1403,29,Yes,Non-Travel,Research & Development,1,5,Medical,Female,Laboratory Technician,4,Married,20971,Yes,3,12,15
1404,31,No,Non-Travel,Sales,7,3,Technical Degree,Male,Manager,4,Single,12000,No,1,5,7
1405,21,No,Travel_Rarely,Research & Development,5,4,Medical,Male,Manufacturing Director,2,Divorced,14449,No,3,0,5
1406,18,No,Non-Travel,Sales,10,1,Technical Degree,Male,Manager,2,Divorced,12000,No,2,1,13
1407,25,No,Travel_Frequently,Human Resources,1,2,Technical Degree,Female,Manager,2,Married,12000,No,3,5,7
1408,22,No,Travel_Frequently,Research & Development,2,2,Marketing,Female,Manufacturing Director,3,Divorced,18156,Yes,3,5,7
1409,29,No,Non-Travel,Sales,7,3,Other,Male,Manager,4,Divorced,13345,Yes,3,1,2
1410,28,No,Travel_Rarely,Research & Development,8,4,Life Sciences,Female,Research Scientist,3,Married,18568,No,3,1,6
1411,29,No,Travel_Rarely,Research & Development,11,4,Other,Female,Manager,4,Single,12000,No,2,3,9
1412,37,No,Travel_Rarely,Research & Development,23,3,Other,Male,Healthcare Representative,1,Single,3348,No,3,3,14
1413,40,No,Travel_Frequently,Sales,13,4,Medical,Male,Manager,4,Single,12000,No,2,4,5
1414,25,No,Travel_Rarely,Sales,3,1,Marketing,Female,Sales Executive,3,Married,5340,No,2,6,21
1415,32,Yes,Travel_Rarely,Sales,6,4,Medical,Female,Sales Executive,4,Married,13151,No,3,0,7
1416,43,No,Travel_Rarely,Research & Development,14,3,Life Sciences,Male,Manufacturing Director,3,Single,1249,No,3,2,8
1417,23,No,Travel_Frequently,Research & Development,6,4,Medical,Male,Research Director,1,Divorced,17000,Yes,3,4,9
1418,31,No,Travel_Frequently,Sales,3,5,Technical Degree,Female,Sales Representative,1,Married,6445,Yes,2,4,4
1419,24,No,Travel_Rarely,Sales,3,3,Other,Male,Sales Representative,2,Married,6053,No,3,2,14
1420,42,Yes,Travel_Rarely,Human Resources,3,3,Medical,Male,Manager,2,Divorced,12000,Yes,3,9,11
1421,33,No,Non-Travel,Research & Development,7,2,Technical Degree,Male,Research Director,3,Single,17000,No,3,4,13
1422,31,No,Travel_Rarely,Research & Development,2,4,Marketing,Male,Manager,2,Single,12000,No,2,5,8
1423,35,Yes,Travel_Frequently,Sales,10,3,Medical,Female,Sales Executive,4,Divorced,1138,Yes,3,4,14
1424,32,No,Travel_Rarely,Human Resources,2,5,Marketing,Female,Human Resources,3,Married,9999,No,2,26,35
1425,35,No,Travel_Frequently,Sales,3,2,Human Resources,Male,Sales Representative,2,Single,8210,No,3,5,6
1426,23,No,Non-Travel,Research & Development,1,3,Life Sciences,Female,Research Scientist,4,Married,9310,No,3,12,19
1427,20,Yes,Travel_Frequently,Research & Development,5,4,Medical,Female,Manufacturing Director,2,Married,1017,No,4,16,18
1428,47,No,Travel_Frequently,Research & Development,10,3,Life Sciences,Male,Manufacturing Director,2,Single,11456,No,4,39,53
1429,22,Yes,Non-Travel,Research & Development,10,3,Medical,Female,Research Director,3,Single,17000,Yes,3,26,34
1430,33,No,Travel_Rarely,Research & Development,5,3,Life Sciences,Male,Manufacturing Director,3,Married,11975,No,2,2,9
1431,33,No,Travel_Rarely,Research & Development,3,2,Medical,Female,Research Scientist,4,Married,4126,No,3,7,7
1432,27,Yes,Non-Travel,Research & Development,10,5,Medical,Female,Manager,4,Divorced,12000,Yes,3,2,6
1433,24,Yes,Travel_Rarely,Research & Development,8,4,Human Resources,Female,Research Scientist,4,Divorced,9222,No,2,4,17
1434,33,No,Travel_Frequently,Research & Development,3,2,Other,Female,Research Scientist,3,Single,8413,No,3,0,15
1435,40,No,Non-Travel,Research & Development,6,4,Other,Female,Manufacturing Director,3,Divorced,13371,No,3,18,22
1436,48,Yes,Travel_Frequently,Research & Development,13,3,Medical,Male,Manufacturing Director,3,Single,5809,No,1,2,10
1437,37,No,Travel_Frequently,Sales,29,3,Life Sciences,Female,Manager,4,Married,12958,No,2,3,16
1438,35,No,Travel_Rarely,Research & Development,4,5,Other,Female,Research Director,3,Single,17000,No,2,8,18
1439,30,No,Travel_Rarely,Research & Development,8,4,Other,Female,Research Director,2,Divorced,17000,No,2,5,19
1440,28,Yes,Non-Travel,Research & Development,5,2,Human Resources,Female,Healthcare Representative,4,Divorced,4185,No,2,6,6
1441,50,No,Travel_Frequently,Research & Development,1,3,Life Sciences,Female,Healthcare Representative,3,Divorced,6592,No,3,4,17
1442,58,Yes,Non-Travel,Sales,2,4,Medical,Female,Sales Executive,4,Divorced,11030,Yes,4,4,11
1443,27,No,Travel_Rarely,Research & Development,8,3,Human Resources,Female,Manufacturing Director,2,Married,1742,No,3,11,15
1444,31,No,Travel_Frequently,Research & Development,2,4,Life Sciences,Female,Healthcare Representative,2,Divorced,5828,Yes,3,9,20
1445,35,Yes,Travel_Frequently,Sales,5,4,Technical Degree,Female,Manager,2,Divorced,12000,No,4,2,7
1446,36,No,Travel_Rarely,Sales,9,3,Medical,Female,Manager,2,Divorced,14282,No,3,3,7
1447,26,No,Non-Travel,Sales,10,2,Other,Female,Sales Executive,2,Single,9833,Yes,2,11,13
1448,38,No,Travel_Rarely,Sales,2,4,Human Resources,Male,Sales Representative,4,Married,4537,No,3,8,14
1449,35,Yes,Non-Travel,Sales,2,3,Technical Degree,Female,Sales Representative,2,Single,7543,No,2,2,16
1450,36,No,Non-Travel,Sales,3,4,Marketing,Female,Manager,1,Married,12000,No,3,4,9
1451,33,No,Travel_Frequently,Research & Development,4,4,Other,Female,Research Director,3,Married,17000,No,3,19,31
1452,44,No,Travel_Frequently,Sales,3,3,Human Resources,Male,Sales Executive,1,Divorced,2125,No,3,10,17
1453,29,No,Non-Travel,Research & Development,2,4,Medical,Female,Research Director,4,Married,17000,No,4,7,7
1454,34,No,Travel_Frequently,Research & Development,4,5,Life Sciences,Male,Manager,1,Divorced,12000,No,4,3,13
1455,41,No,Travel_Frequently,Research & Development,7,2,Other,Female,Manager,3,Single,12000,Yes,2,14,14
1456,22,No,Travel_Frequently,Research & Development,1,1,Other,Female,Research Scientist,2,Single,8077,No,4,1,7
1457,28,No,Travel_Rarely,Research & Development,4,4,Other,Male,Manufacturing Director,3,Single,15859,No,2,8,15
1458,26,No,Travel_Frequently,Sales,5,4,Medical,Male,Sales Representative,2,Married,9106,Yes,3,3,10
1459,46,Yes,Travel_Frequently,Research & Development,10,4,Marketing,Male,Laboratory Technician,3,Divorced,11869,No,1,2,4
